sim_id,n_participants,decision_0_10s,decision_10_20s,decision_20_60s,h2_supported,overall_decision,hdi_0_10s_lower,hdi_0_10s_upper,hdi_10_20s_lower,hdi_10_20s_upper,hdi_20_60s_lower,hdi_20_60s_upper,mean_0_10s,mean_10_20s,mean_20_60s
57,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.2395668295773119,0.3474190357290946,-0.09390589692322565,0.02102838919402744,-0.06516020516250398,0.05130624976257578,0.3011518062518385,-0.03390571406530347,-0.011087363184564181
58,30,PRESENT,ABSENT,UNDECIDED,FALSE,UNDECIDED,0.25892942224700494,0.37043389077294564,-0.05732214269333674,0.062004510574530936,-0.11648303159155804,0.004961304047617299,0.31805862167407284,0.00521938360058233,-0.054056183360174884
58,45,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.23353934168243876,0.32153047963675907,-0.013755987759858312,0.07381269536925697,-0.08785749067128973,0.004222649951399815,0.27551502467247585,0.027164222710903765,-0.037056963311006996
59,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.24387674260251768,0.3554822213371206,-0.06709125478254033,0.05289720768377565,-0.024966931367445377,0.09536411291299174,0.30180023690459656,-0.010544598707633246,0.030700636635961443
60,30,PRESENT,ABSENT,UNDECIDED,FALSE,UNDECIDED,0.23358832923378658,0.34491991013232043,-0.06313232567881305,0.05405544463745432,-0.013406263993217149,0.10607152857552968,0.29065166774556705,-0.007415781057658302,0.04890272096812637
60,45,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.25367525845865574,0.3403734932411276,-0.05406527642776715,0.03606024584179268,-0.005784194904365492,0.08162227591290727,0.2990634558442565,-0.008568218093395908,0.03806431278666924
61,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.3195632585285981,0.4309877309514618,-0.033315237827832134,0.08296558704409329,-0.02421226656388109,0.08775860866031579,0.3746250006465381,0.024752752819523813,0.03224595558702867
62,30,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.2971606039438831,0.4063127253853266,-0.005873953048522451,0.10995212592181905,-0.03617392078320503,0.07266981832056862,0.35112823785898156,0.050019277310217575,0.016079910606168896
63,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.2947960743728997,0.41117012256227725,-0.06712097524742883,0.054626064876726665,-0.06240155469892633,0.05470410994732822,0.35806057746113173,-0.007182438892331003,-0.003279525646180578
64,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.21282892591073413,0.33082996117472896,-0.0848091077398554,0.03562568073790512,-0.06349827069816727,0.061430359826374764,0.26667300771926067,-0.022913287905402747,6.374045165410529e-4
65,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.21246577948171022,0.3162149077120438,-0.054671413544428726,0.054076535622928995,-0.07728319571550685,0.04429671011578143,0.2610696878867381,-1.5169532569744176e-4,-0.017498662488517364
66,30,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.2746753468887745,0.38874509308466787,-0.11895996803245124,-0.0058924396381380695,-0.05030136541537328,0.06877427275165698,0.3291485988902892,-0.06252023099343122,0.010046376745015764
